area_sqm,price,region
36.7,5097130,"Ленинградская область, Мурино"
25.4,3503820,"Ленинградская область, Мурино"
76.9,8694220,"Ленинградская область, Мурино"
25.5,3724460,"Ленинградская область, Мурино"
51.0,6273000,Санкт-Петербург
29.1,4175850,Санкт-Петербург
54.0,5843940,"Ленинградская область, Янино-1"
65.5,8550360,"Ленинградская область, Бугры"
64.4,12300400,Санкт-Петербург
37.4,5015620,"Ленинградская область, Мурино"
41.4,4346936,Санкт-Петербург
98.4,31500800,Москва
43.6,5200000,"Краснодарский край, Новороссийск"
34.0,5395340,Санкт-Петербург
33.5,4321500,Санкт-Петербург
52.1,6434350,Санкт-Петербург
52.9,10902197,Москва
37.2,5177302,Санкт-Петербург
36.8,6366400,Санкт-Петербург
32.3,4408950,Санкт-Петербург
34.6,4243194,"Ленинградская область, Янино-1"
54.2,9485000,Санкт-Петербург
20.6,3975800,Санкт-Петербург
28.0,3388000,"Ленинградская область, Мурино"
24.7,4240000,Санкт-Петербург
30.6,3856860,"Ленинградская область, Мурино"
27.0,3754872,"Ленинградская область, Мурино"
24.5,6621002,"Московская область, Заречье"
23.6,3014400,"Ленинградская область, Мурино"
37.4,4408480,
50.7,6236100,
37.5,4598860,
36.0,2000000,"Краснодарский край, Южный"
42.0,7657949,Санкт-Петербург
35.5,4192540,"Ленинградская область, Мурино"
39.9,4645524,
21.4,4130200,
34.7,4164000,
71.0,14164500,Санкт-Петербург
42.3,5710500,Санкт-Петербург
42.4,9170319,"Московская область, Заречье"
103.0,4120023,"Республика Дагестан, Махачкала"
27.1,3970150,Санкт-Петербург
43.6,2616000,"Тверская область, Тверь"
30.5,3756420,"Ленинградская область, Мурино"
56.8,8578310,"Татарстан, Казань"
35.6,6532600,Санкт-Петербург
43.6,5036000,"Ленинградская область, Аннино"
32.9,4297416,Санкт-Петербург
40.4,5375860,"Ленинградская область, Мурино"
26.1,3651758,"Ленинградская область, Мурино"
34.7,8416593,Санкт-Петербург
42.9,6615180,"Московская область, Одинцово"
34.7,4460235,Санкт-Петербург
21.1,3091150,Санкт-Петербург
35.1,4908400,"Ленинградская область, Янино-1"
36.9,4597785,"Ленинградская область, Мурино"
34.7,4161600,"Ленинградская область, Бугры"
62.9,11817680,Санкт-Петербург
71.3,11586250,Санкт-Петербург
40.1,4767841,"Ленинградская область, Янино-1"
32.9,5497640,Санкт-Петербург
34.0,11597410,Санкт-Петербург
34.0,4444480,"Ленинградская область, Мурино"
23.5,3353350,"Ленинградская область, Мурино"
44.6,5623380,"Ленинградская область, Мурино"
20.5,3038440,Санкт-Петербург
40.0,3750000,"Ставропольский край, Пятигорск"
59.0,1593016,"Республика Дагестан, Избербаш"
32.6,4633460,"Ленинградская область, Мурино"
30.0,3000000,"Краснодарский край, Краснодар"
40.9,5648340,"Ленинградская область, Мурино"
20.3,3938200,Санкт-Петербург
22.4,4706780,Санкт-Петербург
46.2,6147260,"Ленинградская область, Мурино"
28.0,3388000,"Ленинградская область, Мурино"
30.5,4213140,"Ленинградская область, Мурино"
71.9,11783400,Москва
52.3,9074050,Санкт-Петербург
67.4,11786250,Москва
63.5,7335000,"Ленинградская область, Аннино"
26.2,3526446,"Ленинградская область, Мурино"
33.2,3979200,"Ленинградская область, Бугры"
36.8,6403200,Санкт-Петербург
38.2,4620182,"Ленинградская область, Янино-1"
21.4,4130200,
36.0,4791990,
33.8,4052400,
42.4,4604532,Санкт-Петербург
38.4,4858040,Санкт-Петербург
31.4,4830980,"Ленинградская область, Мурино"
34.7,4164000,
42.9,8825161,
25.0,4119470,
57.4,3750000,"Ленинградская область, Романовка"
78.1,10547550,"Татарстан, Казань"
44.8,5871420,"Ленинградская область, Мурино"
35.3,6969775,Санкт-Петербург
28.0,3388000,"Ленинградская область, Мурино"
33.3,5860800,Санкт-Петербург
57.6,5480000,"Московская область, Андреевка"
54.8,6630800,Санкт-Петербург
